Time,l_per,l_abs,b_per,b_abs
1662635985,16.2,534,8.2,155
1662635985,16.2,534,8.2,155
1662635985,16.3,538,8.3,157
1662635985,16.3,538,8.3,157
1662636008,26.0,859,17.8,337
1662636065,26.2,864,18.0,342
1662636533,31.2,1033,22.9,435
1662636791,33.0,1092,25.6,486
1662637330,33.7,1113,26.3,500
1662638676,33.8,1119,27.0,512
1662642995,34.6,1145,27.9,530
1662652308,34.7,1147,28.0,531
1662652805,34.7,1147,28.0,531
