Time,l_per,l_abs,b_per,b_abs
1662549780,37.1,418,20.8,163
1662549781,38.9,439,23.1,181
1662550190,43.4,490,26.9,210
1662550589,50.2,566,32.5,254
1662551028,56.9,642,37.9,296
1662552035,61.4,693,41.3,323
1662554221,62.0,699,42.1,329
1662558281,62.6,706,42.7,334
1662567838,63.3,714,43.2,338
1662578567,63.3,714,43.2,338
