Time,l_per,l_abs,b_per,b_abs
1660559679,16.2,534,8.2,155
1660559682,16.2,534,8.2,155
1660559683,16.3,538,8.3,157
1660559685,16.3,538,8.3,157
1660559922,25.5,843,16.7,317
1660560244,25.9,854,17.5,333
1660561016,26.2,864,18.0,342
1660563577,26.7,882,19.0,360
1660566704,27.3,900,19.8,375
