time,subject,fuzzer,run,cov_type,cov
1662358947,tinydtls,snapfuzz,2,b_per,23.8
1662358947,tinydtls,snapfuzz,2,b_abs,452
1662359064,tinydtls,snapfuzz,2,l_per,32.7
1662359064,tinydtls,snapfuzz,2,l_abs,1080
1662359064,tinydtls,snapfuzz,2,b_per,24.6
1662359064,tinydtls,snapfuzz,2,b_abs,467
1662359375,tinydtls,snapfuzz,2,l_per,33.9
1662359375,tinydtls,snapfuzz,2,l_abs,1122
1662359375,tinydtls,snapfuzz,2,b_per,25.9
1662359375,tinydtls,snapfuzz,2,b_abs,492
1662359672,tinydtls,snapfuzz,2,l_per,34.3
1662359672,tinydtls,snapfuzz,2,l_abs,1134
1662359672,tinydtls,snapfuzz,2,b_per,26.9
1662359672,tinydtls,snapfuzz,2,b_abs,510
1662359886,tinydtls,snapfuzz,2,l_per,34.3
1662359886,tinydtls,snapfuzz,2,l_abs,1135
1662359886,tinydtls,snapfuzz,2,b_per,27.0
1662359886,tinydtls,snapfuzz,2,b_abs,512
1662360156,tinydtls,snapfuzz,2,l_per,34.3
1662360156,tinydtls,snapfuzz,2,l_abs,1135
1662360156,tinydtls,snapfuzz,2,b_per,27.0
1662360156,tinydtls,snapfuzz,2,b_abs,512
1662360389,tinydtls,snapfuzz,2,l_per,34.3
1662360389,tinydtls,snapfuzz,2,l_abs,1135
1662360389,tinydtls,snapfuzz,2,b_per,27.0
1662360389,tinydtls,snapfuzz,2,b_abs,512
1662360622,tinydtls,snapfuzz,2,l_per,34.3
1662360622,tinydtls,snapfuzz,2,l_abs,1135
1662360622,tinydtls,snapfuzz,2,b_per,27.0
1662360622,tinydtls,snapfuzz,2,b_abs,512
1662361443,tinydtls,snapfuzz,2,l_per,34.3
1662361443,tinydtls,snapfuzz,2,l_abs,1135
1662361443,tinydtls,snapfuzz,2,b_per,27.1
1662361443,tinydtls,snapfuzz,2,b_abs,514
1662362264,tinydtls,snapfuzz,2,l_per,34.3
1662362264,tinydtls,snapfuzz,2,l_abs,1135
1662362264,tinydtls,snapfuzz,2,b_per,27.1
1662362264,tinydtls,snapfuzz,2,b_abs,514
1662363813,tinydtls,snapfuzz,2,l_per,34.3
1662363813,tinydtls,snapfuzz,2,l_abs,1135
1662363813,tinydtls,snapfuzz,2,b_per,27.1
1662363813,tinydtls,snapfuzz,2,b_abs,514
1662365927,tinydtls,snapfuzz,2,l_per,34.6
1662365927,tinydtls,snapfuzz,2,l_abs,1144
1662365927,tinydtls,snapfuzz,2,b_per,28.0
1662365927,tinydtls,snapfuzz,2,b_abs,531
1662365927,tinydtls,snapfuzz,2,l_per,34.6
1662365927,tinydtls,snapfuzz,2,l_abs,1144
1662365927,tinydtls,snapfuzz,2,b_per,28.0
1662365927,tinydtls,snapfuzz,2,b_abs,531
1662358743,tinydtls,snapfuzz,3,l_per,16.2
1662358743,tinydtls,snapfuzz,3,l_abs,534
1662358743,tinydtls,snapfuzz,3,b_per,8.2
1662358743,tinydtls,snapfuzz,3,b_abs,155
1662358743,tinydtls,snapfuzz,3,l_per,16.2
1662358743,tinydtls,snapfuzz,3,l_abs,534
1662358743,tinydtls,snapfuzz,3,b_per,8.2
1662358743,tinydtls,snapfuzz,3,b_abs,155
1662358743,tinydtls,snapfuzz,3,l_per,16.3
1662358743,tinydtls,snapfuzz,3,l_abs,538
1662358743,tinydtls,snapfuzz,3,b_per,8.3
1662358743,tinydtls,snapfuzz,3,b_abs,157
1662358743,tinydtls,snapfuzz,3,l_per,16.3
1662358743,tinydtls,snapfuzz,3,l_abs,538
1662358743,tinydtls,snapfuzz,3,b_per,8.3
1662358743,tinydtls,snapfuzz,3,b_abs,157
1662358758,tinydtls,snapfuzz,3,l_per,25.5
1662358758,tinydtls,snapfuzz,3,l_abs,841
1662358758,tinydtls,snapfuzz,3,b_per,16.6
1662358758,tinydtls,snapfuzz,3,b_abs,316
1662358765,tinydtls,snapfuzz,3,l_per,26.0
1662358765,tinydtls,snapfuzz,3,l_abs,859
1662358765,tinydtls,snapfuzz,3,b_per,17.8
1662358765,tinydtls,snapfuzz,3,b_abs,337
1662358775,tinydtls,snapfuzz,3,l_per,26.2
1662358775,tinydtls,snapfuzz,3,l_abs,864
1662358775,tinydtls,snapfuzz,3,b_per,18.0
1662358775,tinydtls,snapfuzz,3,b_abs,342
1662358819,tinydtls,snapfuzz,3,l_per,30.6
1662358819,tinydtls,snapfuzz,3,l_abs,1013
1662358819,tinydtls,snapfuzz,3,b_per,22.0
1662358819,tinydtls,snapfuzz,3,b_abs,418
1662358853,tinydtls,snapfuzz,3,l_per,30.9
1662358853,tinydtls,snapfuzz,3,l_abs,1022
1662358853,tinydtls,snapfuzz,3,b_per,22.1
1662358853,tinydtls,snapfuzz,3,b_abs,420
1662358953,tinydtls,snapfuzz,3,l_per,40.5
1662358953,tinydtls,snapfuzz,3,l_abs,1341
1662358953,tinydtls,snapfuzz,3,b_per,26.9
1662358953,tinydtls,snapfuzz,3,b_abs,510
1662359108,tinydtls,snapfuzz,3,l_per,41.5
1662359108,tinydtls,snapfuzz,3,l_abs,1374
1662359108,tinydtls,snapfuzz,3,b_per,28.1
1662359108,tinydtls,snapfuzz,3,b_abs,534
1662359343,tinydtls,snapfuzz,3,l_per,42.6
1662359343,tinydtls,snapfuzz,3,l_abs,1411
1662359343,tinydtls,snapfuzz,3,b_per,29.4
1662359343,tinydtls,snapfuzz,3,b_abs,558
1662359579,tinydtls,snapfuzz,3,l_per,42.7
1662359579,tinydtls,snapfuzz,3,l_abs,1416
1662359579,tinydtls,snapfuzz,3,b_per,29.7
1662359579,tinydtls,snapfuzz,3,b_abs,563
1662359904,tinydtls,snapfuzz,3,l_per,43.2
1662359904,tinydtls,snapfuzz,3,l_abs,1433
1662359904,tinydtls,snapfuzz,3,b_per,30.9
1662359904,tinydtls,snapfuzz,3,b_abs,586
1662360444,tinydtls,snapfuzz,3,l_per,43.3
1662360444,tinydtls,snapfuzz,3,l_abs,1435
1662360444,tinydtls,snapfuzz,3,b_per,31.1
1662360444,tinydtls,snapfuzz,3,b_abs,590
1662360901,tinydtls,snapfuzz,3,l_per,43.3
1662360901,tinydtls,snapfuzz,3,l_abs,1435
1662360901,tinydtls,snapfuzz,3,b_per,31.1
1662360901,tinydtls,snapfuzz,3,b_abs,590
1662361468,tinydtls,snapfuzz,3,l_per,43.3
1662361468,tinydtls,snapfuzz,3,l_abs,1435
1662361468,tinydtls,snapfuzz,3,b_per,31.1
1662361468,tinydtls,snapfuzz,3,b_abs,590
1662363719,tinydtls,snapfuzz,3,l_per,43.4
1662363719,tinydtls,snapfuzz,3,l_abs,1438
1662363719,tinydtls,snapfuzz,3,b_per,31.5
1662363719,tinydtls,snapfuzz,3,b_abs,598
1662364705,tinydtls,snapfuzz,3,l_per,43.4
1662364705,tinydtls,snapfuzz,3,l_abs,1438
1662364705,tinydtls,snapfuzz,3,b_per,31.5
1662364705,tinydtls,snapfuzz,3,b_abs,598
1662358745,tinydtls,snapfuzz,4,l_per,16.2
1662358745,tinydtls,snapfuzz,4,l_abs,534
1662358745,tinydtls,snapfuzz,4,b_per,8.2
1662358745,tinydtls,snapfuzz,4,b_abs,155
1662358745,tinydtls,snapfuzz,4,l_per,16.2
1662358745,tinydtls,snapfuzz,4,l_abs,534
1662358745,tinydtls,snapfuzz,4,b_per,8.2
1662358745,tinydtls,snapfuzz,4,b_abs,155
1662358745,tinydtls,snapfuzz,4,l_per,16.3
1662358745,tinydtls,snapfuzz,4,l_abs,538
1662358745,tinydtls,snapfuzz,4,b_per,8.3
1662358745,tinydtls,snapfuzz,4,b_abs,157
1662358745,tinydtls,snapfuzz,4,l_per,16.3
1662358745,tinydtls,snapfuzz,4,l_abs,538
1662358745,tinydtls,snapfuzz,4,b_per,8.3
1662358745,tinydtls,snapfuzz,4,b_abs,157
1662358758,tinydtls,snapfuzz,4,l_per,25.7
1662358758,tinydtls,snapfuzz,4,l_abs,847
1662358758,tinydtls,snapfuzz,4,b_per,17.0
1662358758,tinydtls,snapfuzz,4,b_abs,322
1662358771,tinydtls,snapfuzz,4,l_per,26.0
1662358771,tinydtls,snapfuzz,4,l_abs,858
1662358771,tinydtls,snapfuzz,4,b_per,17.9
1662358771,tinydtls,snapfuzz,4,b_abs,339
1662358785,tinydtls,snapfuzz,4,l_per,26.1
1662358785,tinydtls,snapfuzz,4,l_abs,863
