Time,l_per,l_abs,b_per,b_abs
1662357855,16.2,534,8.2,155
1662357858,16.2,534,8.2,155
1662357859,16.3,538,8.3,157
1662357861,16.3,538,8.3,157
1662358080,25.5,842,16.5,314
1662358293,26.3,868,18.1,344
1662358657,26.9,889,19.1,363
1662359120,27.1,896,19.7,373
1662360565,27.3,900,19.9,377
1662364334,27.7,916,20.5,389
1662364840,27.8,918,20.5,390
