Time,l_per,l_abs,b_per,b_abs
1662549779,37.1,418,20.8,163
1662549783,38.9,439,23.1,181
1662550131,43.4,490,27.0,211
1662550590,48.7,549,31.2,244
1662551384,54.8,618,36.2,283
1662552816,56.6,639,38.1,298
1662555426,58.5,660,39.8,311
1662558720,59.5,671,40.7,318
1662570818,62.9,710,42.6,333
1662578453,62.9,710,42.7,334
