Time,l_per,l_abs,b_per,b_abs
1662635986,16.2,534,8.2,155
1662635986,16.2,534,8.2,155
1662635987,16.3,538,8.3,157
1662635987,16.3,538,8.3,157
1662636013,26.0,858,17.5,332
1662636086,31.0,1024,22.2,422
1662636335,31.0,1024,22.2,422
1662636689,32.8,1086,24.7,468
1662637709,33.8,1116,26.4,502
1662639014,34.3,1134,27.3,519
1662643448,43.2,1432,31.0,588
1662657969,43.4,1439,31.2,593
