Time,l_per,l_abs,b_per,b_abs
1662549764,37.1,418,20.8,163
1662549765,38.9,439,23.1,181
1662549810,44.4,501,27.4,214
1662549871,47.7,538,31.5,246
1662549953,56.3,635,37.3,292
1662550382,57.6,650,39.0,305
1662551598,58.3,658,40.0,313
1662555478,59.4,670,40.8,319
1662558102,63.0,711,42.7,334
1662563824,63.1,712,43.1,337
1662570260,63.1,712,43.1,337
1662578527,63.4,715,43.7,342
