Time,l_per,l_abs,b_per,b_abs
1662340765,37.1,418,20.8,163
1662340766,38.9,439,23.1,181
1662340926,41.1,464,25.6,200
1662341210,43.2,487,26.9,210
1662341663,44.8,505,28.0,219
1662341856,46.0,519,29.5,231
1662342239,50.6,571,33.1,259
1662342729,53.2,600,35.4,277
1662343490,57.2,645,38.0,297
1662344476,57.8,652,39.0,305
1662345411,58.8,663,40.2,314
1662347424,63.1,712,43.1,337
1662347696,63.1,712,43.1,337
