Time,l_per,l_abs,b_per,b_abs
1660559676,16.2,534,8.2,155
1660559678,16.2,534,8.2,155
1660559680,16.3,538,8.3,157
1660559682,16.3,538,8.3,157
1660559957,25.5,842,16.6,315
1660560285,25.8,851,17.3,328
1660561089,26.4,872,18.4,350
1660561539,26.7,880,18.8,356
1660563906,27.3,900,19.9,377
1660566852,40.9,1354,27.5,522
1660566865,40.9,1354,27.5,522
