Time,l_per,l_abs,b_per,b_abs
1662340766,37.1,418,20.8,163
1662340767,38.9,439,23.1,181
1662340952,40.4,456,25.3,198
1662341162,42.4,478,26.5,207
1662341600,44.7,504,27.9,218
1662341777,48.6,548,30.6,239
1662342115,50.4,569,32.6,255
1662342536,52.9,597,35.0,274
1662342876,54.2,611,36.4,285
1662343590,55.3,624,38.1,298
1662344849,59.0,665,40.5,317
1662345964,59.4,670,40.9,320
1662347850,63.0,711,42.8,335
