time,subject,fuzzer,run,cov_type,cov
1662599787,live555,snapfuzz,2,b_abs,2515
1662599833,live555,snapfuzz,2,l_per,24.5
1662599833,live555,snapfuzz,2,l_abs,5277
1662599833,live555,snapfuzz,2,b_per,15.3
1662599833,live555,snapfuzz,2,b_abs,2526
1662599905,live555,snapfuzz,2,l_per,24.6
1662599905,live555,snapfuzz,2,l_abs,5288
1662599905,live555,snapfuzz,2,b_per,15.4
1662599905,live555,snapfuzz,2,b_abs,2532
1662599953,live555,snapfuzz,2,l_per,24.7
1662599953,live555,snapfuzz,2,l_abs,5303
1662599953,live555,snapfuzz,2,b_per,15.5
1662599953,live555,snapfuzz,2,b_abs,2553
1662600027,live555,snapfuzz,2,l_per,24.7
1662600027,live555,snapfuzz,2,l_abs,5306
1662600027,live555,snapfuzz,2,b_per,15.6
1662600027,live555,snapfuzz,2,b_abs,2564
1662600124,live555,snapfuzz,2,l_per,24.7
1662600124,live555,snapfuzz,2,l_abs,5306
1662600124,live555,snapfuzz,2,b_per,15.6
1662600124,live555,snapfuzz,2,b_abs,2568
1662600251,live555,snapfuzz,2,l_per,24.7
1662600251,live555,snapfuzz,2,l_abs,5309
1662600251,live555,snapfuzz,2,b_per,15.7
1662600251,live555,snapfuzz,2,b_abs,2577
1662600429,live555,snapfuzz,2,l_per,24.7
1662600429,live555,snapfuzz,2,l_abs,5309
1662600429,live555,snapfuzz,2,b_per,15.7
1662600429,live555,snapfuzz,2,b_abs,2585
1662600579,live555,snapfuzz,2,l_per,24.9
1662600579,live555,snapfuzz,2,l_abs,5346
1662600579,live555,snapfuzz,2,b_per,15.9
1662600579,live555,snapfuzz,2,b_abs,2618
1662600885,live555,snapfuzz,2,l_per,24.9
1662600885,live555,snapfuzz,2,l_abs,5346
1662600885,live555,snapfuzz,2,b_per,15.9
1662600885,live555,snapfuzz,2,b_abs,2618
1662601220,live555,snapfuzz,2,l_per,25.0
1662601220,live555,snapfuzz,2,l_abs,5386
1662601220,live555,snapfuzz,2,b_per,16.0
1662601220,live555,snapfuzz,2,b_abs,2641
1662601550,live555,snapfuzz,2,l_per,25.3
1662601550,live555,snapfuzz,2,l_abs,5432
1662601550,live555,snapfuzz,2,b_per,16.1
1662601550,live555,snapfuzz,2,b_abs,2658
1662602089,live555,snapfuzz,2,l_per,25.4
1662602089,live555,snapfuzz,2,l_abs,5458
1662602089,live555,snapfuzz,2,b_per,16.4
1662602089,live555,snapfuzz,2,b_abs,2698
1662602945,live555,snapfuzz,2,l_per,25.5
1662602945,live555,snapfuzz,2,l_abs,5491
1662602945,live555,snapfuzz,2,b_per,16.5
1662602945,live555,snapfuzz,2,b_abs,2718
1662603685,live555,snapfuzz,2,l_per,25.6
1662603685,live555,snapfuzz,2,l_abs,5501
1662603685,live555,snapfuzz,2,b_per,16.6
1662603685,live555,snapfuzz,2,b_abs,2727
1662605100,live555,snapfuzz,2,l_per,25.6
1662605100,live555,snapfuzz,2,l_abs,5504
1662605100,live555,snapfuzz,2,b_per,16.6
1662605100,live555,snapfuzz,2,b_abs,2730
1662606684,live555,snapfuzz,2,l_per,25.7
1662606684,live555,snapfuzz,2,l_abs,5532
1662606684,live555,snapfuzz,2,b_per,16.7
1662606684,live555,snapfuzz,2,b_abs,2756
1662608196,live555,snapfuzz,2,l_per,25.7
1662608196,live555,snapfuzz,2,l_abs,5538
1662608196,live555,snapfuzz,2,b_per,16.8
1662608196,live555,snapfuzz,2,b_abs,2760
1662609871,live555,snapfuzz,2,l_per,26.2
1662609871,live555,snapfuzz,2,l_abs,5631
1662609871,live555,snapfuzz,2,b_per,17.0
1662609871,live555,snapfuzz,2,b_abs,2801
1662611826,live555,snapfuzz,2,l_per,26.2
1662611826,live555,snapfuzz,2,l_abs,5632
1662611826,live555,snapfuzz,2,b_per,17.0
1662611826,live555,snapfuzz,2,b_abs,2803
1662614842,live555,snapfuzz,2,l_per,26.2
1662614842,live555,snapfuzz,2,l_abs,5639
1662614842,live555,snapfuzz,2,b_per,17.1
1662614842,live555,snapfuzz,2,b_abs,2810
