Time,l_per,l_abs,b_per,b_abs
1660595732,37.1,418,20.8,163
1660595736,38.9,439,23.1,181
1660595757,42.6,481,26.2,205
1660595769,44.3,500,27.2,213
1660595809,45.1,509,27.7,217
1660596739,46.5,525,30.1,235
1660598202,50.3,567,32.9,257
1660599916,55.9,630,37.1,290
1660601164,56.4,636,37.7,295
1660602769,56.9,642,38.0,297
