Time,l_per,l_abs,b_per,b_abs
1660642850,12.3,1560,8.0,953
1660642860,12.7,1610,8.4,1006
1660642868,12.7,1612,8.4,1009
1660642913,12.7,1615,8.5,1012
1660642955,12.8,1625,8.5,1019
1660643019,13.0,1648,8.6,1034
1660643037,13.0,1654,8.7,1042
1660643071,13.1,1657,8.8,1047
1660643209,13.1,1657,8.8,1047
1660643462,13.1,1657,8.8,1047
1660643589,13.3,1686,8.9,1063
1660645325,13.3,1686,8.9,1063
1660647889,13.3,1686,8.9,1063
1660650022,13.3,1686,8.9,1063
