Time,l_per,l_abs,b_per,b_abs
1662549763,37.1,418,20.8,163
1662549763,38.9,439,23.1,181
1662549808,44.3,500,27.6,216
1662549856,46.6,526,29.8,233
1662549920,52.6,593,35.2,275
1662550110,57.4,648,39.1,306
1662550529,58.8,663,40.7,318
1662552089,59.0,666,40.8,319
1662559120,62.8,708,42.8,335
1662566572,63.5,716,43.4,339
1662575499,63.7,718,43.7,342
1662577202,63.7,718,43.7,342
