Time,l_per,l_abs,b_per,b_abs
1660595691,37.1,418,20.8,163
1660595695,38.9,439,23.1,181
1660595866,41.5,468,25.8,202
1660596109,43.1,486,26.9,210
1660596587,44.5,502,28.0,219
1660596864,46.1,520,30.1,235
1660597125,49.8,562,33.1,259
1660597705,51.3,579,34.4,269
1660598532,53.6,605,36.6,286
1660599718,56.8,641,38.2,299
1660600995,58.1,655,39.5,309
1660602442,58.1,655,39.6,310
