Time,l_per,l_abs,b_per,b_abs
1660595729,37.1,418,20.8,163
1660595739,38.9,439,23.1,181
1660595757,42.4,478,26.3,206
1660595771,43.6,492,27.1,212
1660595803,44.9,506,27.9,218
1660596291,48.1,543,30.6,239
1660596965,49.2,555,31.7,248
1660598309,51.4,580,33.6,263
1660601100,53.5,603,35.8,280
1660601863,54.4,614,36.8,288
1660602807,55.0,620,37.2,291
